# Wave	Vel	NormFlux	NormErr	Flux	Error	Continuum
1382.3936	65533.46	0.9630	0.1046	7.0752e-15	7.6818e-16	7.3471e-15
1382.4235	65541.36	1.0056	0.1069	7.3903e-15	7.8542e-16	7.3494e-15
1382.4534	65549.27	1.0051	0.1060	7.3894e-15	7.7950e-16	7.3517e-15
1382.4833	65557.17	1.0654	0.1093	7.8347e-15	8.0409e-16	7.3539e-15
1382.5132	65565.07	0.8420	0.0970	6.1942e-15	7.1379e-16	7.3562e-15
1382.5431	65572.98	0.9104	0.1012	6.6994e-15	7.4449e-16	7.3584e-15
1382.5730	65580.88	0.9501	0.1032	6.9933e-15	7.5959e-16	7.3607e-15
1382.6029	65588.79	0.8110	0.0953	5.9714e-15	7.0162e-16	7.3629e-15
1382.6328	65596.69	0.8558	0.0979	6.3030e-15	7.2097e-16	7.3652e-15
1382.6627	65604.60	0.9783	0.1043	7.2079e-15	7.6846e-16	7.3675e-15
1382.6926	65612.50	1.0409	0.1076	7.6715e-15	7.9273e-16	7.3697e-15
1382.7226	65620.40	0.9434	0.1024	6.9546e-15	7.5522e-16	7.3720e-15
1382.7525	65628.31	1.0832	0.1099	7.9880e-15	8.1043e-16	7.3743e-15
1382.7824	65636.21	1.0894	0.1101	8.0359e-15	8.1193e-16	7.3766e-15
1382.8123	65644.12	0.8585	0.0978	6.3346e-15	7.2160e-16	7.3788e-15
1382.8422	65652.02	0.8785	0.0992	6.4847e-15	7.3185e-16	7.3811e-15
1382.8721	65659.93	1.0718	0.1091	7.9138e-15	8.0549e-16	7.3834e-15
1382.9020	65667.83	0.9662	0.1039	7.1362e-15	7.6753e-16	7.3857e-15
1382.9319	65675.73	1.0856	0.1097	8.0203e-15	8.1067e-16	7.3880e-15
1382.9618	65683.64	1.1063	0.1108	8.1758e-15	8.1882e-16	7.3903e-15
1382.9917	65691.54	0.9650	0.1036	7.1336e-15	7.6614e-16	7.3925e-15
1383.0217	65699.45	0.8652	0.0981	6.3978e-15	7.2579e-16	7.3948e-15
1383.0516	65707.35	0.9101	0.1007	6.7324e-15	7.4495e-16	7.3971e-15
1383.0815	65715.26	0.8315	0.0965	6.1526e-15	7.1375e-16	7.3994e-15
1383.1114	65723.16	0.9876	0.1047	7.3103e-15	7.7487e-16	7.4017e-15
1383.1413	65731.06	1.1012	0.1105	8.1535e-15	8.1828e-16	7.4040e-15
1383.1712	65738.97	1.2323	0.1167	9.1267e-15	8.6421e-16	7.4064e-15
1383.2011	65746.87	1.0927	0.1110	8.0952e-15	8.2235e-16	7.4087e-15
1383.2310	65754.78	0.9374	0.1020	6.9473e-15	7.5615e-16	7.4110e-15
1383.2609	65762.68	0.9245	0.1019	6.8535e-15	7.5556e-16	7.4133e-15
1383.2909	65770.59	0.9189	0.1010	6.8140e-15	7.4918e-16	7.4156e-15
1383.3208	65778.49	0.9277	0.1017	6.8815e-15	7.5409e-16	7.4179e-15
1383.3507	65786.40	0.9038	0.1020	6.7061e-15	7.5690e-16	7.4202e-15
1383.3806	65794.30	1.1086	0.1123	8.2283e-15	8.3373e-16	7.4226e-15
1383.4105	65802.20	1.0492	0.1089	7.7900e-15	8.0861e-16	7.4249e-15
1383.4404	65810.11	1.0117	0.1059	7.5140e-15	7.8665e-16	7.4272e-15
1383.4703	65818.01	0.9693	0.1035	7.2016e-15	7.6916e-16	7.4296e-15
1383.5002	65825.92	0.9108	0.1007	6.7690e-15	7.4867e-16	7.4319e-15
1383.5301	65833.82	0.9918	0.1047	7.3733e-15	7.7873e-16	7.4342e-15
1383.5600	65841.73	1.0031	0.1064	7.4596e-15	7.9141e-16	7.4366e-15
1383.5900	65849.63	0.9947	0.1053	7.3997e-15	7.8334e-16	7.4389e-15
1383.6199	65857.53	0.9396	0.1009	6.9921e-15	7.5079e-16	7.4412e-15
1383.6498	65865.44	0.8147	0.0959	6.0646e-15	7.1385e-16	7.4436e-15
1383.6797	65873.34	0.9997	0.1051	7.4436e-15	7.8251e-16	7.4459e-15
1383.7096	65881.25	0.9143	0.1007	6.8096e-15	7.5016e-16	7.4483e-15
1383.7395	65889.15	0.9843	0.1045	7.3333e-15	7.7844e-16	7.4506e-15
1383.7694	65897.06	0.8556	0.0976	6.3771e-15	7.2734e-16	7.4530e-15
1383.7993	65904.96	1.1626	0.1132	8.6677e-15	8.4401e-16	7.4553e-15
1383.8292	65912.86	0.9113	0.1014	6.7961e-15	7.5638e-16	7.4577e-15
1383.8591	65920.77	0.9775	0.1041	7.2920e-15	7.7683e-16	7.4601e-15
1383.8890	65928.67	1.0081	0.1054	7.5226e-15	7.8628e-16	7.4624e-15
1383.9190	65936.58	0.9097	0.1004	6.7905e-15	7.4921e-16	7.4648e-15
1383.9489	65944.48	0.9576	0.1026	7.1504e-15	7.6596e-16	7.4672e-15
1383.9788	65952.39	0.9000	0.0998	6.7227e-15	7.4567e-16	7.4695e-15
1384.0087	65960.29	1.1290	0.1114	8.4361e-15	8.3224e-16	7.4719e-15
1384.0386	65968.19	1.0768	0.1088	8.0484e-15	8.1333e-16	7.4743e-15
1384.0685	65976.10	1.0042	0.1051	7.5081e-15	7.8554e-16	7.4767e-15
1384.0984	65984.00	0.9114	0.1002	6.8165e-15	7.4966e-16	7.4790e-15
1384.1283	65991.91	1.0792	0.1087	8.0740e-15	8.1327e-16	7.4814e-15
1384.1582	65999.81	0.9612	0.1027	7.1931e-15	7.6893e-16	7.4838e-15
1384.1881	66007.72	0.9631	0.1028	7.2099e-15	7.6924e-16	7.4862e-15
1384.2181	66015.62	0.9377	0.1020	7.0219e-15	7.6396e-16	7.4886e-15
1384.2480	66023.53	0.8582	0.0974	6.4287e-15	7.2938e-16	7.4910e-15
1384.2779	66031.43	0.9953	0.1044	7.4578e-15	7.8209e-16	7.4934e-15
1384.3078	66039.33	0.9135	0.1001	6.8473e-15	7.5028e-16	7.4957e-15
1384.3377	66047.24	1.0681	0.1085	8.0087e-15	8.1360e-16	7.4981e-15
1384.3676	66055.14	0.9354	0.1013	7.0163e-15	7.5948e-16	7.5005e-15
1384.3975	66063.05	0.9653	0.1029	7.2425e-15	7.7218e-16	7.5029e-15
1384.4274	66070.95	1.0858	0.1092	8.1492e-15	8.1977e-16	7.5053e-15
1384.4573	66078.86	1.0599	0.1082	7.9571e-15	8.1234e-16	7.5077e-15
1384.4872	66086.76	0.9506	0.1023	7.1390e-15	7.6847e-16	7.5102e-15
1384.5172	66094.66	1.0214	0.1072	7.6730e-15	8.0501e-16	7.5126e-15
1384.5471	66102.57	1.1295	0.1110	8.4883e-15	8.3402e-16	7.5150e-15
1384.5770	66110.47	0.9222	0.1005	6.9323e-15	7.5555e-16	7.5174e-15
1384.6069	66118.38	1.2586	0.1171	9.4641e-15	8.8067e-16	7.5198e-15
1384.6368	66126.28	0.8990	0.1005	6.7627e-15	7.5603e-16	7.5222e-15
1384.6667	66134.19	1.1335	0.1112	8.5289e-15	8.3643e-16	7.5246e-15
1384.6966	66142.09	1.0438	0.1067	7.8569e-15	8.0294e-16	7.5271e-15
1384.7265	66149.99	0.9458	0.1023	7.1217e-15	7.7012e-16	7.5295e-15
1384.7564	66157.90	1.1178	0.1104	8.4194e-15	8.3120e-16	7.5319e-15
1384.7864	66165.80	0.9613	0.1033	7.2430e-15	7.7849e-16	7.5343e-15
1384.8163	66173.71	0.9683	0.1028	7.2982e-15	7.7496e-16	7.5368e-15
1384.8462	66181.61	0.9453	0.1027	7.1267e-15	7.7452e-16	7.5392e-15
1384.8761	66189.52	1.1311	0.1109	8.5305e-15	8.3640e-16	7.5416e-15
1384.9060	66197.42	0.7347	0.0910	5.5426e-15	6.8632e-16	7.5441e-15
1384.9359	66205.32	0.8405	0.0962	6.3429e-15	7.2615e-16	7.5465e-15
1384.9658	66213.23	0.8261	0.0960	6.2360e-15	7.2447e-16	7.5489e-15
1384.9957	66221.13	0.8474	0.0963	6.3989e-15	7.2739e-16	7.5514e-15
1385.0256	66229.04	0.9391	0.1027	7.0935e-15	7.7596e-16	7.5538e-15
1385.0555	66236.94	0.9738	0.1035	7.3580e-15	7.8197e-16	7.5563e-15
1385.0855	66244.85	0.8800	0.0993	6.6516e-15	7.5032e-16	7.5587e-15
1385.1154	66252.75	0.8655	0.0975	6.5443e-15	7.3719e-16	7.5611e-15
1385.1453	66260.66	0.9511	0.1018	7.1938e-15	7.7013e-16	7.5636e-15
1385.1752	66268.56	1.1198	0.1104	8.4724e-15	8.3540e-16	7.5661e-15
1385.2051	66276.46	1.0151	0.1054	7.6829e-15	7.9779e-16	7.5685e-15
1385.2350	66284.37	0.9393	0.1011	7.1114e-15	7.6572e-16	7.5710e-15
1385.2649	66292.27	1.0606	0.1079	8.0321e-15	8.1697e-16	7.5734e-15
1385.2948	66300.18	0.9987	0.1043	7.5662e-15	7.8996e-16	7.5759e-15
1385.3247	66308.08	0.8923	0.0990	6.7624e-15	7.5007e-16	7.5783e-15
1385.3546	66315.99	0.8907	0.0985	6.7521e-15	7.4649e-16	7.5808e-15
1385.3845	66323.89	0.9311	0.1015	7.0606e-15	7.6934e-16	7.5833e-15
1385.4145	66331.79	0.8865	0.0985	6.7249e-15	7.4742e-16	7.5857e-15
1385.4444	66339.70	0.9845	0.1035	7.4705e-15	7.8543e-16	7.5882e-15
1385.4743	66347.60	0.8335	0.0953	6.3268e-15	7.2324e-16	7.5907e-15
1385.5042	66355.51	1.0058	0.1045	7.6370e-15	7.9333e-16	7.5931e-15
1385.5341	66363.41	0.9763	0.1029	7.4157e-15	7.8195e-16	7.5956e-15
1385.5640	66371.32	1.2032	0.1150	9.1420e-15	8.7376e-16	7.5981e-15
1385.5939	66379.22	1.0329	0.1060	7.8503e-15	8.0530e-16	7.6006e-15
1385.6238	66387.12	1.1001	0.1092	8.3643e-15	8.3029e-16	7.6030e-15
1385.6537	66395.03	0.9433	0.1015	7.1742e-15	7.7177e-16	7.6055e-15
1385.6836	66402.93	0.7641	0.0912	5.8132e-15	6.9409e-16	7.6080e-15
1385.7136	66410.84	0.9745	0.1031	7.4164e-15	7.8466e-16	7.6105e-15
1385.7435	66418.74	1.0511	0.1069	8.0023e-15	8.1350e-16	7.6130e-15
1385.7734	66426.65	0.9248	0.1007	7.0426e-15	7.6705e-16	7.6155e-15
1385.8033	66434.55	0.9684	0.1040	7.3776e-15	7.9194e-16	7.6180e-15
1385.8332	66442.45	0.8453	0.0988	6.4412e-15	7.5294e-16	7.6204e-15
1385.8631	66450.36	1.0941	0.1088	8.3403e-15	8.2919e-16	7.6229e-15
1385.8930	66458.26	1.0074	0.1045	7.6820e-15	7.9674e-16	7.6254e-15
1385.9229	66466.17	1.0213	0.1052	7.7901e-15	8.0253e-16	7.6279e-15
1385.9528	66474.07	1.1326	0.1109	8.6420e-15	8.4612e-16	7.6304e-15
1385.9827	66481.98	0.9719	0.1027	7.4181e-15	7.8421e-16	7.6329e-15
1386.0127	66489.88	1.1367	0.1108	8.6790e-15	8.4615e-16	7.6354e-15
1386.0426	66497.79	1.0401	0.1061	7.9444e-15	8.1005e-16	7.6379e-15
1386.0725	66505.69	0.9123	0.0996	6.9704e-15	7.6108e-16	7.6404e-15
1386.1024	66513.59	0.9191	0.0997	7.0246e-15	7.6224e-16	7.6429e-15
1386.1323	66521.50	1.0237	0.1055	7.8267e-15	8.0666e-16	7.6455e-15
1386.1622	66529.40	1.0507	0.1068	8.0359e-15	8.1695e-16	7.6480e-15
1386.1921	66537.31	1.0815	0.1080	8.2736e-15	8.2662e-16	7.6505e-15
1386.2220	66545.21	1.0992	0.1104	8.4119e-15	8.4479e-16	7.6530e-15
1386.2519	66553.12	1.1235	0.1102	8.6006e-15	8.4347e-16	7.6555e-15
1386.2819	66561.02	1.0709	0.1075	8.2011e-15	8.2292e-16	7.6580e-15
1386.3118	66568.92	1.0122	0.1045	7.7539e-15	8.0072e-16	7.6605e-15
1386.3417	66576.83	1.0035	0.1048	7.6896e-15	8.0346e-16	7.6631e-15
1386.3716	66584.73	1.0320	0.1056	7.9112e-15	8.0934e-16	7.6656e-15
1386.4015	66592.64	1.1127	0.1098	8.5323e-15	8.4184e-16	7.6681e-15
1386.4314	66600.54	1.0670	0.1080	8.1847e-15	8.2861e-16	7.6706e-15
1386.4613	66608.45	0.9069	0.0989	6.9590e-15	7.5921e-16	7.6731e-15
1386.4912	66616.35	0.9652	0.1024	7.4083e-15	7.8566e-16	7.6757e-15
1386.5211	66624.25	0.8908	0.0999	6.8397e-15	7.6668e-16	7.6782e-15
1386.5510	66632.16	1.1153	0.1095	8.5660e-15	8.4142e-16	7.6807e-15
1386.5810	66640.06	1.1636	0.1130	8.9404e-15	8.6807e-16	7.6833e-15
1386.6109	66647.97	0.9496	0.1014	7.2982e-15	7.7921e-16	7.6858e-15
1386.6408	66655.87	1.1012	0.1088	8.4660e-15	8.3661e-16	7.6883e-15
1386.6707	66663.78	1.1786	0.1131	9.0645e-15	8.6968e-16	7.6909e-15
1386.7006	66671.68	1.2290	0.1151	9.4549e-15	8.8519e-16	7.6934e-15
1386.7305	66679.58	0.9876	0.1030	7.6004e-15	7.9267e-16	7.6959e-15
1386.7604	66687.49	1.0434	0.1058	8.0329e-15	8.1462e-16	7.6985e-15
1386.7903	66695.39	0.9614	0.1021	7.4041e-15	7.8593e-16	7.7010e-15
1386.8202	66703.30	0.8213	0.0949	6.3268e-15	7.3126e-16	7.7036e-15
1386.8501	66711.20	1.0381	0.1064	8.0000e-15	8.1955e-16	7.7061e-15
1386.8800	66719.11	1.0404	0.1059	8.0202e-15	8.1636e-16	7.7086e-15
1386.9100	66727.01	1.0768	0.1074	8.3030e-15	8.2838e-16	7.7112e-15
1386.9399	66734.92	1.0231	0.1049	7.8921e-15	8.0922e-16	7.7137e-15
1386.9698	66742.82	0.9577	0.1029	7.3899e-15	7.9437e-16	7.7163e-15
1386.9997	66750.72	0.9798	0.1026	7.5632e-15	7.9203e-16	7.7188e-15
1387.0296	66758.63	0.9819	0.1032	7.5819e-15	7.9677e-16	7.7214e-15
1387.0595	66766.53	1.0592	0.1067	8.1815e-15	8.2420e-16	7.7240e-15
1387.0894	66774.44	0.8873	0.0976	6.8557e-15	7.5390e-16	7.7265e-15
1387.1193	66782.34	1.0086	0.1042	7.7958e-15	8.0514e-16	7.7291e-15
1387.1492	66790.25	0.9309	0.1008	7.1977e-15	7.7938e-16	7.7316e-15
1387.1791	66798.15	0.9355	0.1005	7.2353e-15	7.7718e-16	7.7342e-15
1387.2091	66806.05	0.8301	0.0946	6.4223e-15	7.3166e-16	7.7367e-15
1387.2390	66813.96	1.0882	0.1079	8.4220e-15	8.3470e-16	7.7393e-15
1387.2689	66821.86	1.1594	0.1116	8.9762e-15	8.6413e-16	7.7419e-15
1387.2988	66829.77	0.9332	0.1002	7.2273e-15	7.7620e-16	7.7444e-15
1387.3287	66837.67	0.8816	0.0977	6.8298e-15	7.5699e-16	7.7470e-15
1387.3586	66845.58	0.7874	0.0920	6.1019e-15	7.1303e-16	7.7496e-15
1387.3885	66853.48	0.8852	0.0974	6.8620e-15	7.5496e-16	7.7521e-15
1387.4184	66861.38	0.7673	0.0909	5.9500e-15	7.0503e-16	7.7547e-15
1387.4483	66869.29	0.8086	0.0934	6.2726e-15	7.2438e-16	7.7573e-15
1387.4783	66877.19	0.8549	0.0958	6.6336e-15	7.4353e-16	7.7598e-15
1387.5082	66885.10	0.7405	0.0900	5.7480e-15	6.9830e-16	7.7624e-15
1387.5381	66893.00	0.9706	0.1018	7.5364e-15	7.9073e-16	7.7650e-15
1387.5680	66900.91	0.7208	0.0917	5.5990e-15	7.1190e-16	7.7676e-15
1387.5979	66908.81	0.7920	0.0921	6.1542e-15	7.1577e-16	7.7701e-15
1387.6278	66916.71	0.9139	0.0970	7.1039e-15	7.5382e-16	7.7727e-15
1387.6577	66924.62	0.8321	0.0944	6.4695e-15	7.3383e-16	7.7753e-15
1387.6876	66932.52	0.6828	0.0857	5.3111e-15	6.6630e-16	7.7779e-15
1387.7175	66940.43	0.5813	0.0794	4.5231e-15	6.1750e-16	7.7805e-15
1387.7474	66948.33	0.6128	0.0812	4.7695e-15	6.3197e-16	7.7830e-15
1387.7774	66956.24	0.5976	0.0809	4.6530e-15	6.2948e-16	7.7856e-15
1387.8073	66964.14	0.7800	0.0913	6.0748e-15	7.1138e-16	7.7882e-15
1387.8372	66972.05	0.8490	0.0952	6.6142e-15	7.4174e-16	7.7908e-15
1387.8671	66979.95	0.8530	0.0955	6.6475e-15	7.4421e-16	7.7934e-15
1387.8970	66987.85	0.8648	0.0973	6.7416e-15	7.5819e-16	7.7960e-15
1387.9269	66995.76	0.8926	0.0977	6.9614e-15	7.6230e-16	7.7986e-15
1387.9568	67003.66	0.8671	0.0967	6.7640e-15	7.5416e-16	7.8012e-15
1387.9867	67011.57	0.8601	0.0963	6.7119e-15	7.5111e-16	7.8038e-15
1388.0166	67019.47	1.0482	0.1065	8.1829e-15	8.3136e-16	7.8063e-15
1388.0465	67027.38	1.0094	0.1037	7.8820e-15	8.0968e-16	7.8089e-15
1388.0765	67035.28	0.8281	0.0940	6.4690e-15	7.3462e-16	7.8115e-15
1388.1064	67043.18	0.9511	0.1005	7.4321e-15	7.8571e-16	7.8141e-15
1388.1363	67051.09	0.8926	0.0979	6.9770e-15	7.6517e-16	7.8167e-15
1388.1662	67058.99	0.9566	0.1009	7.4799e-15	7.8861e-16	7.8193e-15
1388.1961	67066.90	1.0593	0.1074	8.2854e-15	8.3987e-16	7.8219e-15
1388.2260	67074.80	1.0154	0.1039	7.9449e-15	8.1317e-16	7.8245e-15
1388.2559	67082.71	0.9598	0.1010	7.5121e-15	7.9061e-16	7.8271e-15
1388.2858	67090.61	0.9147	0.0992	7.1621e-15	7.7659e-16	7.8297e-15
1388.3157	67098.51	0.9662	0.1027	7.5680e-15	8.0422e-16	7.8323e-15
1388.3456	67106.42	0.8954	0.0977	7.0155e-15	7.6565e-16	7.8349e-15
1388.3755	67114.32	0.8765	0.0965	6.8696e-15	7.5639e-16	7.8375e-15
1388.4055	67122.23	0.7861	0.0923	6.1634e-15	7.2361e-16	7.8402e-15
1388.4354	67130.13	0.9677	0.1028	7.5892e-15	8.0587e-16	7.8428e-15
1388.4653	67138.04	1.1460	0.1101	8.9906e-15	8.6374e-16	7.8454e-15
1388.4952	67145.94	0.9690	0.1014	7.6046e-15	7.9554e-16	7.8480e-15
1388.5251	67153.84	1.0471	0.1055	8.2201e-15	8.2858e-16	7.8506e-15
1388.5550	67161.75	1.0750	0.1066	8.4424e-15	8.3697e-16	7.8532e-15
1388.5849	67169.65	1.0566	0.1057	8.3002e-15	8.3001e-16	7.8558e-15
1388.6148	67177.56	1.0251	0.1041	8.0559e-15	8.1784e-16	7.8584e-15
1388.6447	67185.46	0.9333	0.0993	7.3368e-15	7.8097e-16	7.8610e-15
1388.6746	67193.37	0.9537	0.1006	7.4998e-15	7.9110e-16	7.8637e-15
1388.7046	67201.27	1.1081	0.1081	8.7163e-15	8.5036e-16	7.8663e-15
1388.7345	67209.17	0.9365	0.0995	7.3693e-15	7.8275e-16	7.8689e-15
1388.7644	67217.08	0.8132	0.0929	6.4008e-15	7.3124e-16	7.8715e-15
1388.7943	67224.98	1.0073	0.1048	7.9317e-15	8.2534e-16	7.8741e-15
1388.8242	67232.89	1.0108	0.1033	7.9619e-15	8.1340e-16	7.8767e-15
1388.8541	67240.79	1.0188	0.1038	8.0273e-15	8.1819e-16	7.8794e-15
1388.8840	67248.70	1.0370	0.1050	8.1734e-15	8.2799e-16	7.8820e-15
1388.9139	67256.60	1.0347	0.1046	8.1579e-15	8.2502e-16	7.8846e-15
1388.9438	67264.51	0.9769	0.1016	7.7050e-15	8.0116e-16	7.8872e-15
1388.9738	67272.41	1.1801	0.1118	9.3106e-15	8.8196e-16	7.8899e-15
1389.0037	67280.31	1.0726	0.1063	8.4657e-15	8.3907e-16	7.8925e-15
1389.0336	67288.22	1.0470	0.1050	8.2659e-15	8.2935e-16	7.8951e-15
1389.0635	67296.12	0.9809	0.1018	7.7471e-15	8.0411e-16	7.8977e-15
1389.0934	67304.03	1.0623	0.1082	8.3927e-15	8.5474e-16	7.9004e-15
1389.1233	67311.93	1.0854	0.1069	8.5775e-15	8.4468e-16	7.9030e-15
1389.1532	67319.84	1.0387	0.1046	8.2114e-15	8.2697e-16	7.9056e-15
1389.1831	67327.74	1.0385	0.1045	8.2130e-15	8.2678e-16	7.9082e-15
1389.2130	67335.64	0.8240	0.0934	6.5182e-15	7.3899e-16	7.9109e-15
1389.2429	67343.55	1.0098	0.1031	7.9913e-15	8.1587e-16	7.9135e-15
1389.2729	67351.45	0.9886	0.1020	7.8261e-15	8.0776e-16	7.9161e-15
1389.3028	67359.36	0.8462	0.0947	6.7006e-15	7.4963e-16	7.9188e-15
1389.3327	67367.26	0.6120	0.0808	4.8481e-15	6.4038e-16	7.9214e-15
1389.3626	67375.17	0.9183	0.1011	7.2765e-15	8.0139e-16	7.9240e-15
1389.3925	67383.07	0.8190	0.0944	6.4917e-15	7.4846e-16	7.9267e-15
1389.4224	67390.97	0.9047	0.0984	7.1735e-15	7.8005e-16	7.9293e-15
1389.4523	67398.88	0.9757	0.1013	7.7390e-15	8.0340e-16	7.9319e-15
1389.4822	67406.78	0.9981	0.1024	7.9193e-15	8.1247e-16	7.9346e-15
1389.5121	67414.69	0.9455	0.1000	7.5046e-15	7.9411e-16	7.9372e-15
1389.5420	67422.59	1.0332	0.1043	8.2033e-15	8.2788e-16	7.9398e-15
1389.5720	67430.50	1.1410	0.1102	9.0625e-15	8.7513e-16	7.9425e-15
1389.6019	67438.40	0.8756	0.0960	6.9566e-15	7.6301e-16	7.9451e-15
1389.6318	67446.30	0.8651	0.0953	6.8756e-15	7.5721e-16	7.9478e-15
1389.6617	67454.21	1.1151	0.1081	8.8659e-15	8.5933e-16	7.9504e-15
1389.6916	67462.11	0.9410	0.0994	7.4838e-15	7.9068e-16	7.9530e-15
1389.7215	67470.02	1.0235	0.1036	8.1424e-15	8.2435e-16	7.9557e-15
1389.7514	67477.92	1.0155	0.1036	8.0816e-15	8.2464e-16	7.9583e-15
1389.7813	67485.83	1.0498	0.1054	8.3576e-15	8.3948e-16	7.9610e-15
1389.8112	67493.73	0.9788	0.1022	7.7948e-15	8.1417e-16	7.9636e-15
1389.8411	67501.64	1.0216	0.1036	8.1383e-15	8.2561e-16	7.9663e-15
1389.8710	67509.54	0.9816	0.1015	7.8219e-15	8.0849e-16	7.9689e-15
1389.9010	67517.44	0.7727	0.0903	6.1599e-15	7.1953e-16	7.9716e-15
1389.9309	67525.35	0.9245	0.0985	7.3722e-15	7.8534e-16	7.9742e-15
1389.9608	67533.25	0.8706	0.0961	6.9444e-15	7.6634e-16	7.9768e-15
1389.9907	67541.16	0.9869	0.1018	7.8747e-15	8.1245e-16	7.9795e-15
1390.0206	67549.06	0.8852	0.0963	7.0656e-15	7.6895e-16	7.9821e-15
1390.0505	67556.97	1.0679	0.1056	8.5272e-15	8.4305e-16	7.9848e-15
1390.0804	67564.87	1.0057	0.1025	8.0331e-15	8.1911e-16	7.9874e-15
1390.1103	67572.77	0.9616	0.1003	7.6833e-15	8.0101e-16	7.9901e-15
1390.1402	67580.68	1.0521	0.1056	8.4090e-15	8.4442e-16	7.9927e-15
1390.1701	67588.58	0.9958	0.1020	7.9614e-15	8.1587e-16	7.9954e-15
1390.2001	67596.49	0.9044	0.0985	7.2333e-15	7.8778e-16	7.9980e-15
1390.2300	67604.39	0.9589	0.1001	7.6715e-15	8.0047e-16	8.0007e-15
1390.2599	67612.30	1.0187	0.1038	8.1527e-15	8.3058e-16	8.0033e-15
1390.2898	67620.20	1.1721	0.1104	9.3839e-15	8.8418e-16	8.0060e-15
1390.3197	67628.10	0.8952	0.0966	7.1695e-15	7.7402e-16	8.0086e-15
1390.3496	67636.01	1.1473	0.1092	9.1910e-15	8.7483e-16	8.0113e-15
1390.3795	67643.91	0.9247	0.0989	7.4102e-15	7.9229e-16	8.0140e-15
1390.4094	67651.82	0.9639	0.1002	7.7275e-15	8.0353e-16	8.0166e-15
1390.4393	67659.72	1.0040	0.1034	8.0512e-15	8.2924e-16	8.0193e-15
1390.4693	67667.63	0.9734	0.1011	7.8089e-15	8.1113e-16	8.0219e-15
1390.4992	67675.53	0.9213	0.0983	7.3928e-15	7.8855e-16	8.0246e-15
1390.5291	67683.43	0.9304	0.0989	7.4685e-15	7.9388e-16	8.0272e-15
1390.5590	67691.34	1.0132	0.1028	8.1355e-15	8.2546e-16	8.0299e-15
1390.5889	67699.24	0.9499	0.0996	7.6298e-15	8.0038e-16	8.0325e-15
1390.6188	67707.15	0.9601	0.1000	7.7148e-15	8.0387e-16	8.0352e-15
1390.6487	67715.05	1.1160	0.1076	8.9706e-15	8.6507e-16	8.0378e-15
1390.6786	67722.96	0.7927	0.0912	6.3741e-15	7.3355e-16	8.0405e-15
1390.7085	67730.86	1.0589	0.1034	8.5170e-15	8.3179e-16	8.0432e-15
1390.7384	67738.77	1.1417	0.1088	9.1858e-15	8.7578e-16	8.0458e-15
1390.7684	67746.67	0.9685	0.1003	7.7953e-15	8.0713e-16	8.0485e-15
1390.7983	67754.57	0.7680	0.0906	6.1833e-15	7.2904e-16	8.0511e-15
1390.8282	67762.48	1.0787	0.1060	8.6875e-15	8.5366e-16	8.0538e-15
1390.8581	67770.38	0.9442	0.0993	7.6065e-15	8.0028e-16	8.0565e-15
1390.8880	67778.29	0.8348	0.0932	6.7276e-15	7.5072e-16	8.0591e-15
1390.9179	67786.19	1.0865	0.1061	8.7588e-15	8.5548e-16	8.0618e-15
1390.9478	67794.10	0.9193	0.0993	7.4134e-15	8.0061e-16	8.0644e-15
1390.9777	67802.00	1.1963	0.1114	9.6507e-15	8.9845e-16	8.0671e-15
1391.0076	67809.90	0.9582	0.0999	7.7325e-15	8.0647e-16	8.0698e-15
1391.0375	67817.81	0.8870	0.0961	7.1602e-15	7.7583e-16	8.0724e-15
1391.0675	67825.71	0.9401	0.0989	7.5910e-15	7.9869e-16	8.0751e-15
1391.0974	67833.62	0.8998	0.0966	7.2683e-15	7.8012e-16	8.0777e-15
1391.1273	67841.52	0.9639	0.0999	7.7891e-15	8.0722e-16	8.0804e-15
1391.1572	67849.43	0.9517	0.0993	7.6928e-15	8.0239e-16	8.0831e-15
1391.1871	67857.33	1.0385	0.1036	8.3970e-15	8.3797e-16	8.0857e-15
1391.2170	67865.23	1.0038	0.1019	8.1193e-15	8.2448e-16	8.0884e-15
1391.2469	67873.14	0.8816	0.0957	7.1334e-15	7.7407e-16	8.0911e-15
1391.2768	67881.04	0.9460	0.1020	7.6566e-15	8.2530e-16	8.0937e-15
1391.3067	67888.95	1.0824	0.1062	8.7633e-15	8.6021e-16	8.0964e-15
1391.3366	67896.85	1.0228	0.1029	8.2838e-15	8.3361e-16	8.0990e-15
1391.3665	67904.76	1.0409	0.1040	8.4329e-15	8.4225e-16	8.1017e-15
1391.3965	67912.66	0.9492	0.0996	7.6930e-15	8.0754e-16	8.1044e-15
1391.4264	67920.56	1.1866	0.1111	9.6202e-15	9.0039e-16	8.1070e-15
1391.4563	67928.47	1.0049	0.1022	8.1496e-15	8.2848e-16	8.1097e-15
1391.4862	67936.37	0.9412	0.0988	7.6352e-15	8.0186e-16	8.1124e-15
1391.5161	67944.28	1.0213	0.1028	8.2876e-15	8.3410e-16	8.1150e-15
1391.5460	67952.18	0.8260	0.0939	6.7051e-15	7.6252e-16	8.1177e-15
1391.5759	67960.09	1.0290	0.1032	8.3557e-15	8.3787e-16	8.1203e-15
1391.6058	67967.99	0.8834	0.0960	7.1760e-15	7.7981e-16	8.1230e-15
1391.6357	67975.90	0.9551	0.0993	7.7612e-15	8.0710e-16	8.1257e-15
