# Wave	Vel	NormFlux	NormErr	Flux	Error	Continuum
1340.1138	54360.16	1.0351	0.1414	4.0525e-15	5.5355e-16	3.9150e-15
1340.1437	54368.06	0.8405	0.1279	3.2912e-15	5.0083e-16	3.9160e-15
1340.1736	54375.97	0.9500	0.1384	3.7211e-15	5.4212e-16	3.9171e-15
1340.2035	54383.87	1.0057	0.1420	3.9407e-15	5.5651e-16	3.9182e-15
1340.2334	54391.78	0.8099	0.1254	3.1740e-15	4.9164e-16	3.9192e-15
1340.2633	54399.68	0.8723	0.1302	3.4196e-15	5.1043e-16	3.9203e-15
1340.2932	54407.58	0.8746	0.1299	3.4296e-15	5.0922e-16	3.9214e-15
1340.3231	54415.49	1.0150	0.1396	3.9812e-15	5.4770e-16	3.9224e-15
1340.3531	54423.39	1.1995	0.1512	4.7062e-15	5.9326e-16	3.9235e-15
1340.3830	54431.30	1.1368	0.1476	4.4613e-15	5.7910e-16	3.9246e-15
1340.4129	54439.20	1.1332	0.1472	4.4483e-15	5.7778e-16	3.9256e-15
1340.4428	54447.11	0.7183	0.1185	2.8205e-15	4.6536e-16	3.9267e-15
1340.4727	54455.01	1.1477	0.1484	4.5078e-15	5.8268e-16	3.9277e-15
1340.5026	54462.91	1.0116	0.1429	3.9745e-15	5.6126e-16	3.9288e-15
1340.5325	54470.82	0.6961	0.1177	2.7357e-15	4.6257e-16	3.9298e-15
1340.5624	54478.72	0.9943	0.1392	3.9086e-15	5.4728e-16	3.9309e-15
1340.5923	54486.63	1.2224	0.1535	4.8065e-15	6.0341e-16	3.9319e-15
1340.6222	54494.53	1.0999	0.1467	4.3259e-15	5.7701e-16	3.9330e-15
1340.6522	54502.44	0.9960	0.1381	3.9183e-15	5.4344e-16	3.9340e-15
1340.6821	54510.34	1.2107	0.1525	4.7640e-15	6.0021e-16	3.9351e-15
1340.7120	54518.24	0.9063	0.1344	3.5673e-15	5.2892e-16	3.9361e-15
1340.7419	54526.15	0.8846	0.1318	3.4829e-15	5.1882e-16	3.9372e-15
1340.7718	54534.05	1.0976	0.1446	4.3224e-15	5.6964e-16	3.9382e-15
1340.8017	54541.96	0.8485	0.1278	3.3424e-15	5.0330e-16	3.9392e-15
1340.8316	54549.86	0.8758	0.1296	3.4507e-15	5.1048e-16	3.9403e-15
1340.8615	54557.77	1.1102	0.1453	4.3757e-15	5.7274e-16	3.9413e-15
1340.8914	54565.67	1.0894	0.1478	4.2948e-15	5.8250e-16	3.9423e-15
1340.9214	54573.58	1.0991	0.1446	4.3341e-15	5.7008e-16	3.9434e-15
1340.9513	54581.48	0.8936	0.1308	3.5247e-15	5.1584e-16	3.9444e-15
1340.9812	54589.38	0.9011	0.1311	3.5552e-15	5.1736e-16	3.9454e-15
1341.0111	54597.29	1.0070	0.1391	3.9741e-15	5.4884e-16	3.9465e-15
1341.0410	54605.19	1.0131	0.1388	3.9992e-15	5.4780e-16	3.9475e-15
1341.0709	54613.10	1.1717	0.1489	4.6263e-15	5.8809e-16	3.9485e-15
1341.1008	54621.00	0.9402	0.1339	3.7133e-15	5.2901e-16	3.9495e-15
1341.1307	54628.91	1.0149	0.1390	4.0096e-15	5.4894e-16	3.9505e-15
1341.1606	54636.81	0.8786	0.1298	3.4720e-15	5.1296e-16	3.9515e-15
1341.1905	54644.71	0.8470	0.1308	3.3479e-15	5.1682e-16	3.9525e-15
1341.2205	54652.62	1.0229	0.1408	4.0440e-15	5.5673e-16	3.9535e-15
1341.2504	54660.52	1.0427	0.1406	4.1235e-15	5.5583e-16	3.9545e-15
1341.2803	54668.43	0.9666	0.1381	3.8234e-15	5.4617e-16	3.9555e-15
1341.3102	54676.33	1.0066	0.1388	3.9827e-15	5.4909e-16	3.9565e-15
1341.3401	54684.24	1.1047	0.1449	4.3720e-15	5.7340e-16	3.9575e-15
1341.3700	54692.14	1.0775	0.1449	4.2655e-15	5.7378e-16	3.9585e-15
1341.3999	54700.04	1.1631	0.1484	4.6051e-15	5.8751e-16	3.9595e-15
1341.4298	54707.95	0.9380	0.1338	3.7148e-15	5.2984e-16	3.9605e-15
1341.4597	54715.85	0.9001	0.1323	3.5656e-15	5.2409e-16	3.9615e-15
1341.4896	54723.76	0.8251	0.1281	3.2696e-15	5.0774e-16	3.9625e-15
1341.5195	54731.66	0.8884	0.1305	3.5210e-15	5.1733e-16	3.9635e-15
1341.5495	54739.57	1.0779	0.1435	4.2734e-15	5.6902e-16	3.9644e-15
1341.5794	54747.47	1.0053	0.1383	3.9865e-15	5.4828e-16	3.9654e-15
1341.6093	54755.37	1.1267	0.1459	4.4690e-15	5.7877e-16	3.9664e-15
1341.6392	54763.28	1.0771	0.1428	4.2730e-15	5.6648e-16	3.9673e-15
1341.6691	54771.18	1.0145	0.1403	4.0259e-15	5.5667e-16	3.9683e-15
1341.6990	54779.09	1.2585	0.1544	4.9954e-15	6.1297e-16	3.9693e-15
1341.7289	54786.99	1.0646	0.1428	4.2267e-15	5.6679e-16	3.9702e-15
1341.7588	54794.90	1.0096	0.1383	4.0093e-15	5.4911e-16	3.9712e-15
1341.7887	54802.80	0.9071	0.1314	3.6031e-15	5.2188e-16	3.9721e-15
1341.8186	54810.70	0.8740	0.1297	3.4723e-15	5.1521e-16	3.9731e-15
1341.8486	54818.61	1.0293	0.1414	4.0906e-15	5.6179e-16	3.9740e-15
1341.8785	54826.51	1.1904	0.1500	4.7319e-15	5.9610e-16	3.9749e-15
1341.9084	54834.42	0.9762	0.1364	3.8814e-15	5.4224e-16	3.9759e-15
1341.9383	54842.32	1.0327	0.1397	4.1067e-15	5.5567e-16	3.9768e-15
1341.9682	54850.23	0.9286	0.1333	3.6936e-15	5.3039e-16	3.9777e-15
1341.9981	54858.13	0.9843	0.1365	3.9160e-15	5.4306e-16	3.9787e-15
1342.0280	54866.04	1.0148	0.1385	4.0386e-15	5.5126e-16	3.9796e-15
1342.0579	54873.94	0.9025	0.1309	3.5926e-15	5.2098e-16	3.9805e-15
1342.0878	54881.84	1.0825	0.1438	4.3100e-15	5.7266e-16	3.9814e-15
1342.1177	54889.75	1.0329	0.1400	4.1135e-15	5.5764e-16	3.9823e-15
1342.1477	54897.65	0.9725	0.1372	3.8737e-15	5.4640e-16	3.9832e-15
1342.1776	54905.56	1.0995	0.1439	4.3805e-15	5.7342e-16	3.9841e-15
1342.2075	54913.46	1.0164	0.1393	4.0504e-15	5.5496e-16	3.9850e-15
1342.2374	54921.37	0.9615	0.1350	3.8326e-15	5.3793e-16	3.9859e-15
1342.2673	54929.27	0.8461	0.1268	3.3734e-15	5.0547e-16	3.9868e-15
1342.2972	54937.17	0.9076	0.1330	3.6191e-15	5.3049e-16	3.9877e-15
1342.3271	54945.08	1.0505	0.1407	4.1901e-15	5.6134e-16	3.9886e-15
1342.3570	54952.98	1.1054	0.1445	4.4101e-15	5.7637e-16	3.9895e-15
1342.3869	54960.89	0.7257	0.1196	2.8958e-15	4.7740e-16	3.9904e-15
1342.4169	54968.79	0.6654	0.1172	2.6558e-15	4.6780e-16	3.9912e-15
1342.4468	54976.70	1.1600	0.1477	4.6308e-15	5.8978e-16	3.9921e-15
1342.4767	54984.60	0.9988	0.1373	3.9881e-15	5.4839e-16	3.9930e-15
1342.5066	54992.50	1.1335	0.1462	4.5272e-15	5.8384e-16	3.9938e-15
1342.5365	55000.41	1.0249	0.1406	4.0942e-15	5.6169e-16	3.9947e-15
1342.5664	55008.31	1.1231	0.1452	4.4874e-15	5.8005e-16	3.9955e-15
1342.5963	55016.22	0.9932	0.1367	3.9690e-15	5.4647e-16	3.9964e-15
1342.6262	55024.12	0.7756	0.1291	3.1003e-15	5.1586e-16	3.9972e-15
1342.6561	55032.03	0.7892	0.1225	3.1554e-15	4.8975e-16	3.9980e-15
1342.6860	55039.93	1.1154	0.1447	4.4603e-15	5.7853e-16	3.9989e-15
1342.7160	55047.83	1.0710	0.1424	4.2836e-15	5.6938e-16	3.9997e-15
1342.7459	55055.74	0.9551	0.1380	3.8208e-15	5.5207e-16	4.0005e-15
1342.7758	55063.64	0.9129	0.1351	3.6527e-15	5.4053e-16	4.0013e-15
1342.8057	55071.55	1.0262	0.1389	4.1071e-15	5.5582e-16	4.0021e-15
1342.8356	55079.45	1.0411	0.1409	4.1675e-15	5.6407e-16	4.0030e-15
1342.8655	55087.36	0.8743	0.1290	3.5003e-15	5.1649e-16	4.0038e-15
1342.8954	55095.26	0.9300	0.1328	3.7241e-15	5.3179e-16	4.0046e-15
1342.9253	55103.17	1.0090	0.1379	4.0412e-15	5.5244e-16	4.0054e-15
1342.9552	55111.07	0.9350	0.1327	3.7456e-15	5.3179e-16	4.0061e-15
1342.9851	55118.97	1.0112	0.1401	4.0517e-15	5.6134e-16	4.0069e-15
1343.0150	55126.88	1.0932	0.1432	4.3812e-15	5.7377e-16	4.0077e-15
1343.0450	55134.78	1.1230	0.1453	4.5016e-15	5.8228e-16	4.0085e-15
1343.0749	55142.69	1.0340	0.1395	4.1456e-15	5.5926e-16	4.0092e-15
1343.1048	55150.59	1.0373	0.1397	4.1595e-15	5.6011e-16	4.0100e-15
1343.1347	55158.50	1.0236	0.1387	4.1054e-15	5.5611e-16	4.0108e-15
1343.1646	55166.40	1.1371	0.1466	4.5613e-15	5.8818e-16	4.0115e-15
1343.1945	55174.30	0.8674	0.1285	3.4803e-15	5.1544e-16	4.0123e-15
1343.2244	55182.21	0.9005	0.1304	3.6136e-15	5.2315e-16	4.0130e-15
1343.2543	55190.11	1.0124	0.1410	4.0635e-15	5.6574e-16	4.0137e-15
1343.2842	55198.02	0.9846	0.1390	3.9526e-15	5.5783e-16	4.0145e-15
1343.3141	55205.92	0.9662	0.1347	3.8794e-15	5.4079e-16	4.0152e-15
1343.3441	55213.83	1.0589	0.1411	4.2524e-15	5.6656e-16	4.0159e-15
1343.3740	55221.73	0.8137	0.1239	3.2683e-15	4.9785e-16	4.0166e-15
1343.4039	55229.63	0.9500	0.1336	3.8165e-15	5.3664e-16	4.0174e-15
1343.4338	55237.54	0.9863	0.1361	3.9632e-15	5.4675e-16	4.0181e-15
1343.4637	55245.44	0.9188	0.1315	3.6924e-15	5.2838e-16	4.0188e-15
1343.4936	55253.35	0.8995	0.1310	3.6155e-15	5.2672e-16	4.0195e-15
1343.5235	55261.25	1.0796	0.1425	4.3401e-15	5.7294e-16	4.0201e-15
1343.5534	55269.16	0.9637	0.1386	3.8747e-15	5.5721e-16	4.0208e-15
1343.5833	55277.06	0.9880	0.1361	3.9731e-15	5.4752e-16	4.0215e-15
1343.6132	55284.96	1.2228	0.1518	4.9181e-15	6.1070e-16	4.0222e-15
1343.6432	55292.87	0.9639	0.1345	3.8778e-15	5.4110e-16	4.0228e-15
1343.6731	55300.77	0.9438	0.1332	3.7975e-15	5.3590e-16	4.0235e-15
1343.7030	55308.68	0.9262	0.1320	3.7271e-15	5.3103e-16	4.0241e-15
1343.7329	55316.58	1.0204	0.1398	4.1071e-15	5.6277e-16	4.0248e-15
1343.7628	55324.49	0.8902	0.1294	3.5836e-15	5.2088e-16	4.0254e-15
1343.7927	55332.39	0.9905	0.1370	3.9878e-15	5.5148e-16	4.0261e-15
1343.8226	55340.30	1.1249	0.1450	4.5297e-15	5.8383e-16	4.0267e-15
1343.8525	55348.20	0.9642	0.1349	3.8831e-15	5.4342e-16	4.0273e-15
1343.8824	55356.10	0.9829	0.1361	3.9590e-15	5.4830e-16	4.0279e-15
1343.9124	55364.01	1.0181	0.1385	4.1014e-15	5.5785e-16	4.0285e-15
1343.9423	55371.91	0.9675	0.1345	3.8983e-15	5.4196e-16	4.0291e-15
1343.9722	55379.82	0.9570	0.1340	3.8565e-15	5.3984e-16	4.0297e-15
1344.0021	55387.72	1.0026	0.1368	4.0407e-15	5.5135e-16	4.0303e-15
1344.0320	55395.63	1.1862	0.1489	4.7816e-15	6.0026e-16	4.0309e-15
1344.0619	55403.53	0.9141	0.1316	3.6851e-15	5.3054e-16	4.0315e-15
1344.0918	55411.43	1.1576	0.1469	4.6676e-15	5.9225e-16	4.0321e-15
1344.1217	55419.34	1.1199	0.1453	4.5163e-15	5.8612e-16	4.0326e-15
1344.1516	55427.24	1.0779	0.1427	4.3473e-15	5.7555e-16	4.0332e-15
1344.1815	55435.15	0.9502	0.1343	3.8329e-15	5.4162e-16	4.0337e-15
1344.2115	55443.05	0.9348	0.1322	3.7712e-15	5.3344e-16	4.0343e-15
1344.2414	55450.96	0.9579	0.1338	3.8649e-15	5.3985e-16	4.0348e-15
1344.2713	55458.86	1.0661	0.1411	4.3020e-15	5.6945e-16	4.0354e-15
1344.3012	55466.76	0.8232	0.1247	3.3222e-15	5.0335e-16	4.0359e-15
1344.3311	55474.67	0.8362	0.1259	3.3751e-15	5.0806e-16	4.0364e-15
1344.3610	55482.57	0.9249	0.1316	3.7339e-15	5.3142e-16	4.0369e-15
1344.3909	55490.48	0.9034	0.1301	3.6472e-15	5.2507e-16	4.0374e-15
1344.4208	55498.38	1.0337	0.1395	4.1742e-15	5.6316e-16	4.0379e-15
1344.4507	55506.29	0.9737	0.1377	3.9324e-15	5.5604e-16	4.0384e-15
1344.4806	55514.19	0.8622	0.1320	3.4822e-15	5.3312e-16	4.0389e-15
1344.5105	55522.09	1.2327	0.1512	4.9794e-15	6.1071e-16	4.0394e-15
1344.5405	55530.00	0.9740	0.1353	3.9347e-15	5.4675e-16	4.0398e-15
1344.5704	55537.90	0.7617	0.1208	3.0777e-15	4.8815e-16	4.0403e-15
1344.6003	55545.81	0.9366	0.1333	3.7845e-15	5.3852e-16	4.0408e-15
1344.6302	55553.71	0.8764	0.1283	3.5417e-15	5.1839e-16	4.0412e-15
1344.6601	55561.62	1.1391	0.1458	4.6036e-15	5.8929e-16	4.0416e-15
1344.6900	55569.52	0.9488	0.1335	3.8351e-15	5.3978e-16	4.0421e-15
1344.7199	55577.43	0.8989	0.1298	3.6340e-15	5.2485e-16	4.0425e-15
1344.7498	55585.33	1.0299	0.1418	4.1637e-15	5.7314e-16	4.0429e-15
1344.7797	55593.23	0.9441	0.1331	3.8174e-15	5.3810e-16	4.0433e-15
1344.8096	55601.14	0.8918	0.1329	3.6064e-15	5.3729e-16	4.0437e-15
1344.8396	55609.04	0.9058	0.1303	3.6630e-15	5.2689e-16	4.0441e-15
1344.8695	55616.95	1.0296	0.1388	4.1641e-15	5.6148e-16	4.0445e-15
1344.8994	55624.85	0.9399	0.1337	3.8019e-15	5.4068e-16	4.0449e-15
1344.9293	55632.76	0.8942	0.1299	3.6175e-15	5.2564e-16	4.0453e-15
1344.9592	55640.66	1.0207	0.1382	4.1293e-15	5.5918e-16	4.0456e-15
1344.9891	55648.56	0.9683	0.1356	3.9178e-15	5.4860e-16	4.0460e-15
1345.0190	55656.47	1.3320	0.1578	5.3897e-15	6.3837e-16	4.0464e-15
1345.0489	55664.37	1.0561	0.1409	4.2737e-15	5.7015e-16	4.0467e-15
1345.0788	55672.28	1.0659	0.1420	4.3138e-15	5.7476e-16	4.0470e-15
1345.1087	55680.18	0.9798	0.1365	3.9657e-15	5.5248e-16	4.0474e-15
1345.1387	55688.09	0.7813	0.1220	3.1623e-15	4.9372e-16	4.0477e-15
1345.1686	55695.99	0.9681	0.1347	3.9187e-15	5.4535e-16	4.0480e-15
1345.1985	55703.89	1.0915	0.1441	4.4189e-15	5.8334e-16	4.0483e-15
1345.2284	55711.80	1.0245	0.1386	4.1477e-15	5.6098e-16	4.0486e-15
1345.2583	55719.70	1.0588	0.1407	4.2870e-15	5.6962e-16	4.0489e-15
1345.2882	55727.61	0.9373	0.1328	3.7954e-15	5.3767e-16	4.0492e-15
1345.3181	55735.51	1.0049	0.1392	4.0694e-15	5.6378e-16	4.0495e-15
1345.3480	55743.42	1.1006	0.1438	4.4574e-15	5.8222e-16	4.0498e-15
1345.3779	55751.32	1.0531	0.1403	4.2653e-15	5.6811e-16	4.0501e-15
1345.4079	55759.22	1.1896	0.1499	4.8185e-15	6.0698e-16	4.0504e-15
1345.4378	55767.13	0.8194	0.1312	3.3193e-15	5.3130e-16	4.0507e-15
1345.4677	55775.03	1.0440	0.1409	4.2294e-15	5.7075e-16	4.0510e-15
1345.4976	55782.94	0.8880	0.1290	3.5974e-15	5.2276e-16	4.0513e-15
1345.5275	55790.84	0.9330	0.1345	3.7800e-15	5.4497e-16	4.0516e-15
1345.5574	55798.75	1.0617	0.1407	4.3020e-15	5.6992e-16	4.0519e-15
1345.5873	55806.65	0.9687	0.1370	3.9252e-15	5.5533e-16	4.0522e-15
1345.6172	55814.56	0.9996	0.1367	4.0507e-15	5.5393e-16	4.0525e-15
1345.6471	55822.46	1.1191	0.1444	4.5354e-15	5.8506e-16	4.0528e-15
1345.6770	55830.36	0.8081	0.1234	3.2753e-15	5.0023e-16	4.0530e-15
1345.7070	55838.27	0.6111	0.1081	2.4770e-15	4.3831e-16	4.0533e-15
1345.7369	55846.17	0.7592	0.1205	3.0777e-15	4.8853e-16	4.0536e-15
1345.7668	55854.08	0.4825	0.0980	1.9561e-15	3.9744e-16	4.0539e-15
1345.7967	55861.98	0.5303	0.1009	2.1501e-15	4.0908e-16	4.0542e-15
1345.8266	55869.89	0.5218	0.1001	2.1157e-15	4.0585e-16	4.0545e-15
1345.8565	55877.79	0.5230	0.1030	2.1208e-15	4.1759e-16	4.0547e-15
1345.8864	55885.69	0.6255	0.1091	2.5366e-15	4.4236e-16	4.0550e-15
1345.9163	55893.60	0.4007	0.0891	1.6250e-15	3.6113e-16	4.0553e-15
1345.9462	55901.50	0.6297	0.1094	2.5537e-15	4.4359e-16	4.0556e-15
1345.9761	55909.41	0.7972	0.1234	3.2333e-15	5.0059e-16	4.0559e-15
1346.0060	55917.31	0.6750	0.1130	2.7380e-15	4.5814e-16	4.0561e-15
1346.0360	55925.22	0.9435	0.1326	3.8271e-15	5.3799e-16	4.0564e-15
1346.0659	55933.12	0.6722	0.1133	2.7268e-15	4.5955e-16	4.0567e-15
1346.0958	55941.02	0.9926	0.1371	4.0270e-15	5.5607e-16	4.0570e-15
1346.1257	55948.93	1.0949	0.1435	4.4424e-15	5.8221e-16	4.0572e-15
1346.1556	55956.83	0.9112	0.1317	3.6970e-15	5.3441e-16	4.0575e-15
1346.1855	55964.74	1.0447	0.1407	4.2393e-15	5.7109e-16	4.0578e-15
1346.2154	55972.64	0.9140	0.1318	3.7092e-15	5.3470e-16	4.0580e-15
1346.2453	55980.55	0.8930	0.1319	3.6239e-15	5.3540e-16	4.0583e-15
1346.2752	55988.45	0.8782	0.1281	3.5643e-15	5.1982e-16	4.0586e-15
1346.3051	55996.35	1.0489	0.1396	4.2574e-15	5.6648e-16	4.0588e-15
1346.3351	56004.26	0.9599	0.1340	3.8962e-15	5.4376e-16	4.0591e-15
1346.3650	56012.16	1.0470	0.1402	4.2501e-15	5.6924e-16	4.0593e-15
1346.3949	56020.07	1.1380	0.1463	4.6198e-15	5.9395e-16	4.0596e-15
1346.4248	56027.97	1.1262	0.1445	4.5723e-15	5.8676e-16	4.0599e-15
1346.4547	56035.88	0.8843	0.1294	3.5903e-15	5.2524e-16	4.0601e-15
1346.4846	56043.78	0.9278	0.1340	3.7671e-15	5.4419e-16	4.0604e-15
1346.5145	56051.69	1.0193	0.1378	4.1392e-15	5.5945e-16	4.0606e-15
1346.5444	56059.59	0.9656	0.1342	3.9214e-15	5.4487e-16	4.0609e-15
1346.5743	56067.49	1.0614	0.1407	4.3103e-15	5.7149e-16	4.0612e-15
1346.6043	56075.40	0.8845	0.1317	3.5925e-15	5.3475e-16	4.0614e-15
1346.6342	56083.30	0.9036	0.1316	3.6701e-15	5.3454e-16	4.0617e-15
1346.6641	56091.21	0.8765	0.1280	3.5602e-15	5.2010e-16	4.0619e-15
1346.6940	56099.11	0.8255	0.1243	3.3534e-15	5.0496e-16	4.0622e-15
1346.7239	56107.02	1.0748	0.1420	4.3664e-15	5.7666e-16	4.0624e-15
1346.7538	56114.92	1.0741	0.1412	4.3637e-15	5.7352e-16	4.0627e-15
1346.7837	56122.82	1.0997	0.1428	4.4680e-15	5.8030e-16	4.0629e-15
1346.8136	56130.73	1.0748	0.1416	4.3669e-15	5.7518e-16	4.0632e-15
1346.8435	56138.63	0.8805	0.1320	3.5777e-15	5.3652e-16	4.0634e-15
1346.8734	56146.54	0.9926	0.1364	4.0337e-15	5.5415e-16	4.0637e-15
1346.9034	56154.44	0.9667	0.1344	3.9287e-15	5.4607e-16	4.0639e-15
1346.9333	56162.35	0.8797	0.1301	3.5754e-15	5.2877e-16	4.0642e-15
1346.9632	56170.25	0.9091	0.1306	3.6951e-15	5.3101e-16	4.0644e-15
1346.9931	56178.15	0.8623	0.1271	3.5049e-15	5.1677e-16	4.0646e-15
1347.0230	56186.06	0.9443	0.1332	3.8384e-15	5.4158e-16	4.0649e-15
1347.0529	56193.96	0.6397	0.1101	2.6004e-15	4.4752e-16	4.0651e-15
1347.0828	56201.87	0.6257	0.1107	2.5435e-15	4.4989e-16	4.0654e-15
1347.1127	56209.77	0.4334	0.0975	1.7620e-15	3.9636e-16	4.0656e-15
1347.1426	56217.68	0.5670	0.1040	2.3055e-15	4.2294e-16	4.0659e-15
1347.1725	56225.58	0.5033	0.0989	2.0464e-15	4.0203e-16	4.0661e-15
1347.2024	56233.48	0.4662	0.0950	1.8958e-15	3.8637e-16	4.0663e-15
1347.2324	56241.39	0.6742	0.1148	2.7417e-15	4.6668e-16	4.0666e-15
1347.2623	56249.29	0.6010	0.1071	2.4441e-15	4.3568e-16	4.0668e-15
1347.2922	56257.20	0.6223	0.1088	2.5308e-15	4.4258e-16	4.0670e-15
1347.3221	56265.10	0.9112	0.1315	3.7062e-15	5.3495e-16	4.0673e-15
1347.3520	56273.01	0.5915	0.1066	2.4058e-15	4.3373e-16	4.0675e-15
1347.3819	56280.91	0.6289	0.1095	2.5583e-15	4.4534e-16	4.0677e-15
1347.4118	56288.82	0.6350	0.1109	2.5832e-15	4.5129e-16	4.0680e-15
1347.4417	56296.72	0.7825	0.1220	3.1834e-15	4.9639e-16	4.0682e-15
1347.4716	56304.62	0.6974	0.1152	2.8375e-15	4.6887e-16	4.0684e-15
1347.5015	56312.53	0.6303	0.1098	2.5643e-15	4.4675e-16	4.0687e-15
1347.5315	56320.43	0.6254	0.1099	2.5448e-15	4.4734e-16	4.0689e-15
1347.5614	56328.34	0.7279	0.1173	2.9618e-15	4.7722e-16	4.0691e-15
1347.5913	56336.24	0.8406	0.1255	3.4206e-15	5.1089e-16	4.0694e-15
1347.6212	56344.15	0.9039	0.1328	3.6784e-15	5.4057e-16	4.0696e-15
1347.6511	56352.05	0.6817	0.1187	2.7744e-15	4.8305e-16	4.0698e-15
1347.6810	56359.95	0.5308	0.1035	2.1604e-15	4.2142e-16	4.0700e-15
1347.7109	56367.86	0.5817	0.1054	2.3678e-15	4.2899e-16	4.0703e-15
1347.7408	56375.76	0.4851	0.0968	1.9747e-15	3.9399e-16	4.0705e-15
1347.7707	56383.67	0.3229	0.0810	1.3146e-15	3.2960e-16	4.0707e-15
1347.8006	56391.57	0.2884	0.0792	1.1742e-15	3.2258e-16	4.0709e-15
1347.8306	56399.48	0.4303	0.0917	1.7517e-15	3.7320e-16	4.0712e-15
1347.8605	56407.38	0.5095	0.1007	2.0743e-15	4.1006e-16	4.0714e-15
1347.8904	56415.28	0.7526	0.1203	3.0642e-15	4.8969e-16	4.0716e-15
1347.9203	56423.19	0.5991	0.1068	2.4393e-15	4.3495e-16	4.0718e-15
1347.9502	56431.09	0.8224	0.1252	3.3490e-15	5.0990e-16	4.0721e-15
1347.9801	56439.00	0.9052	0.1307	3.6861e-15	5.3217e-16	4.0723e-15
1348.0100	56446.90	0.9370	0.1323	3.8160e-15	5.3861e-16	4.0725e-15
1348.0399	56454.81	1.2441	0.1518	5.0668e-15	6.1816e-16	4.0727e-15
1348.0698	56462.71	1.0519	0.1399	4.2842e-15	5.6967e-16	4.0730e-15
1348.0998	56470.61	1.0179	0.1397	4.1460e-15	5.6888e-16	4.0732e-15
1348.1297	56478.52	0.9002	0.1299	3.6667e-15	5.2897e-16	4.0734e-15
1348.1596	56486.42	1.0749	0.1426	4.3785e-15	5.8087e-16	4.0736e-15
1348.1895	56494.33	0.9995	0.1365	4.0719e-15	5.5596e-16	4.0738e-15
1348.2194	56502.23	1.0503	0.1405	4.2788e-15	5.7248e-16	4.0740e-15
1348.2493	56510.14	1.0021	0.1366	4.0829e-15	5.5666e-16	4.0743e-15
1348.2792	56518.04	1.0643	0.1415	4.3365e-15	5.7641e-16	4.0745e-15
1348.3091	56525.95	0.8823	0.1329	3.5953e-15	5.4133e-16	4.0747e-15
1348.3390	56533.85	0.9808	0.1352	3.9968e-15	5.5089e-16	4.0749e-15
1348.3689	56541.75	0.8474	0.1281	3.4531e-15	5.2209e-16	4.0751e-15
1348.3989	56549.66	0.8965	0.1294	3.6534e-15	5.2729e-16	4.0753e-15
1348.4288	56557.56	0.9538	0.1338	3.8873e-15	5.4550e-16	4.0756e-15
1348.4587	56565.47	0.8987	0.1307	3.6627e-15	5.3288e-16	4.0758e-15
1348.4886	56573.37	0.7871	0.1224	3.2084e-15	4.9871e-16	4.0760e-15
1348.5185	56581.28	0.8152	0.1237	3.3229e-15	5.0410e-16	4.0762e-15
1348.5484	56589.18	0.8534	0.1269	3.4786e-15	5.1721e-16	4.0764e-15
1348.5783	56597.08	0.7219	0.1189	2.9431e-15	4.8466e-16	4.0766e-15
1348.6082	56604.99	0.8474	0.1261	3.4549e-15	5.1411e-16	4.0768e-15
1348.6381	56612.89	0.7799	0.1217	3.1796e-15	4.9608e-16	4.0771e-15
1348.6680	56620.80	0.7867	0.1217	3.2075e-15	4.9632e-16	4.0773e-15
1348.6979	56628.70	0.8733	0.1279	3.5607e-15	5.2147e-16	4.0775e-15
1348.7279	56636.61	0.9297	0.1318	3.7911e-15	5.3745e-16	4.0777e-15
1348.7578	56644.51	1.0691	0.1410	4.3598e-15	5.7503e-16	4.0779e-15
1348.7877	56652.41	0.9721	0.1373	3.9645e-15	5.5988e-16	4.0781e-15
1348.8176	56660.32	0.9725	0.1354	3.9661e-15	5.5222e-16	4.0783e-15
1348.8475	56668.22	0.8373	0.1256	3.4150e-15	5.1246e-16	4.0785e-15
1348.8774	56676.13	1.0543	0.1407	4.3004e-15	5.7375e-16	4.0788e-15
1348.9073	56684.03	1.0831	0.1422	4.4181e-15	5.8011e-16	4.0790e-15
1348.9372	56691.94	1.0531	0.1412	4.2959e-15	5.7607e-16	4.0792e-15
1348.9671	56699.84	1.3216	0.1571	5.3914e-15	6.4101e-16	4.0794e-15
1348.9970	56707.74	1.0406	0.1396	4.2453e-15	5.6943e-16	4.0796e-15
1349.0270	56715.65	1.3051	0.1556	5.3246e-15	6.3487e-16	4.0798e-15
1349.0569	56723.55	0.9890	0.1366	4.0351e-15	5.5745e-16	4.0800e-15
1349.0868	56731.46	0.9161	0.1319	3.7379e-15	5.3829e-16	4.0802e-15
1349.1167	56739.36	0.7943	0.1241	3.2413e-15	5.0621e-16	4.0804e-15
1349.1466	56747.27	0.7866	0.1238	3.2100e-15	5.0504e-16	4.0806e-15
1349.1765	56755.17	0.8749	0.1283	3.5704e-15	5.2347e-16	4.0809e-15
1349.2064	56763.08	1.0124	0.1379	4.1316e-15	5.6265e-16	4.0811e-15
1349.2363	56770.98	1.2129	0.1502	4.9500e-15	6.1321e-16	4.0813e-15
1349.2662	56778.88	1.2186	0.1517	4.9736e-15	6.1909e-16	4.0815e-15
1349.2961	56786.79	0.9246	0.1316	3.7740e-15	5.3722e-16	4.0817e-15
1349.3261	56794.69	1.0206	0.1366	4.1659e-15	5.5779e-16	4.0819e-15
1349.3560	56802.60	0.8501	0.1306	3.4700e-15	5.3301e-16	4.0821e-15
